,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro
18809,2022-07-25,H1CA34,HCA HEALTHCA,558.5,558.5,531.26,531.26,0,271100
18811,2022-07-25,H1EI34,HEICO CORP,76.1,76.1,76.1,76.1,0,15220
18812,2022-07-25,H1OG34,HARLEY-DAVID,183.65,183.65,183.65,183.65,0,18360
18816,2022-07-25,H1ZN34,HORIZON THER,44.26,44.26,44.26,44.26,0,4420
18821,2022-07-13,GPRK34,GEOPARK LTD,60.0,60.0,60.0,60.0,0,6000
18837,2022-07-13,H1ZN34,HORIZON THER,44.16,44.16,44.16,44.16,0,4410
18845,2022-07-13,HALI34,HALLIBURTON,162.34,162.34,154.7,157.92,0,63730
18849,2022-07-06,GPRK34,GEOPARK LTD,62.82,62.82,62.82,62.82,0,31410
18864,2022-07-06,H1UM34,HUMANA INC,516.27,516.27,516.2,516.2,0,154860
18865,2022-07-06,H1ZN34,HORIZON THER,44.43,44.43,44.43,44.43,0,8880
18866,2022-07-06,H2TA34,HEALTHC TRUS,39.0,39.0,39.0,39.0,0,11700
18867,2022-07-06,H2UB34,HUBSPOT INC,34.53,34.53,34.53,34.53,0,13810
18885,2022-07-20,H1ZN34,HORIZON THER,46.4,46.4,46.4,46.4,0,9280
18887,2022-07-20,H2UB34,HUBSPOT INC,33.6,33.96,33.6,33.96,0,26980
18911,2022-07-25,H2UB34,HUBSPOT INC,31.35,31.35,31.35,31.35,0,9400
19037,2022-07-25,HONB34,HONEYWELL,995.06,995.06,995.06,995.06,0,99500
19058,2022-07-25,I1RM34,IRON MOUNTAI,252.1,252.1,252.1,252.1,0,25210
19061,2022-07-25,I1XC34,ORIX CORP,57.0,57.0,57.0,57.0,0,17100
19062,2022-07-25,I2ND34,INDIE SEMICO,35.99,35.99,35.99,35.99,0,3590
19063,2022-07-25,I2NG34,INGREDION IN,60.59,60.59,60.59,60.59,0,6050
19080,2022-07-13,I1RM34,IRON MOUNTAI,255.0,255.0,255.0,255.0,0,229500
19103,2022-07-06,I1LM34,ILLUMINA INC,212.26,212.26,212.11,212.11,0,63640
19104,2022-07-06,I1NC34,INCYTE CORP,216.0,216.0,216.0,216.0,0,108000
19105,2022-07-06,I1RM34,IRON MOUNTAI,265.09,265.09,265.09,265.09,0,159050
19128,2022-07-20,I1FF34,FLAVOR FLAGR,324.71,324.71,324.71,324.71,0,32470
19131,2022-07-20,I1PH34,INTERPUBLIC,163.68,163.68,163.68,163.68,0,98200
19132,2022-07-20,I1RM34,IRON MOUNTAI,255.36,255.36,255.36,255.36,0,51070
19196,2022-07-13,INGG34,ING GROEP,49.35,49.35,49.35,49.35,0,9870
19220,2022-07-06,INGG34,ING GROEP,50.65,50.65,50.65,50.65,0,25320
19241,2022-07-06,J1CI34,JOHNSON CONT,259.7,259.74,259.7,259.74,0,77910
19270,2022-07-20,J2AZ34,JAZZ PHARMAC,56.54,56.54,56.54,56.54,0,11300
19292,2022-07-25,J1WN34,NORDSTROM IN,126.25,126.25,126.25,126.25,0,12620
19293,2022-07-25,J2AZ34,JAZZ PHARMAC,56.58,56.58,56.58,56.58,0,5650
19294,2022-07-25,J2WA34,JOHN WILEY S,53.1,53.1,53.1,53.1,0,5310
19315,2022-07-13,JDCO34,JD COM,336.01,336.01,332.94,332.94,0,167080
19332,2022-07-13,K1EL34,KELLOGG CO,198.6,198.6,198.6,198.6,0,19860
19333,2022-07-13,K1LA34,KLA CORP,422.05,425.21,422.05,425.21,0,212280
19357,2022-07-20,K1LA34,KLA CORP,484.39,484.39,484.39,484.39,0,435950
19388,2022-07-06,K1LA34,KLA CORP,400.0,400.0,399.2,399.2,0,79920
19410,2022-07-25,K1EL34,KELLOGG CO,193.55,194.51,192.6,192.6,0,154780
19430,2022-07-25,KMBB34,KIMBERLY CL,721.24,721.24,721.24,721.24,0,432740
19445,2022-07-13,KMBB34,KIMBERLY CL,734.08,734.08,734.08,734.08,0,73400
19462,2022-07-13,L1YB34,LYONDELLBASE,230.0,230.0,227.0,227.0,0,45700
19478,2022-07-20,L1BT35,LIBERTY GLOB,28.59,28.59,28.59,28.59,0,2850
19481,2022-07-20,L1FC34,CHINA LIFE I,20.42,20.42,20.42,20.42,0,2040
19482,2022-07-20,L1KQ34,LKQ CORP,285.6,285.6,285.6,285.6,0,142800
19483,2022-07-20,L1MN34,LUMEN TECH,60.6,60.6,60.6,60.6,0,6060
19486,2022-07-20,L1VS34,LAS VEGAS SA,38.5,38.5,38.5,38.5,0,15400
19509,2022-07-06,L1CA34,LABORATORY C,329.83,329.83,329.7,329.7,0,131890
19511,2022-07-06,L1FC34,CHINA LIFE I,21.64,21.64,21.64,21.64,0,10820
19514,2022-07-06,L1YG34,LLOYDS BANKI,10.68,10.68,10.68,10.68,0,1060
19538,2022-07-25,L1EG34,LEGGETT PL,210.0,210.2,210.0,210.2,0,126100
19541,2022-07-25,L1HX34,L3HARRIS TEC,305.04,305.04,305.04,305.04,0,30500
19542,2022-07-25,L1MN34,LUMEN TECH,57.9,57.9,57.8,57.8,0,28940
19544,2022-07-25,L1YB34,LYONDELLBASE,235.0,235.2,235.0,235.2,0,47020
19546,2022-07-25,L1YV34,LIVE NATION,99.1,99.1,99.1,99.1,0,59460
19620,2022-07-20,M1GM34,MGM RESORTS,171.84,171.84,171.84,171.84,0,17180
19621,2022-07-20,M1NS34,MONSTER BEVE,66.01,66.45,66.01,66.45,0,13240
19648,2022-07-06,M1DB34,MONGODB INC,82.72,82.72,82.08,82.08,0,41160
19653,2022-07-06,M1RO34,MARATHON OIL,112.75,112.75,109.89,109.89,0,33250
19680,2022-07-25,M1SI34,MOTOROLA SOL,302.04,302.04,302.04,302.04,0,90610
19682,2022-07-25,M1UF34,MITSUBISHI U,29.13,29.13,29.13,29.13,0,2910
19683,2022-07-25,M2AS34,MASIMO CORP,24.8,24.8,24.8,24.8,0,7440
19684,2022-07-25,M2PR34,MONOLI POWER,38.14,38.14,38.14,38.14,0,3810
19688,2022-07-13,M1DB34,MONGODB INC,80.63,80.63,80.63,80.63,0,8060
19689,2022-07-13,M1GM34,MGM RESORTS,151.06,151.06,151.06,151.06,0,45310
19696,2022-07-13,M1SI34,MOTOROLA SOL,282.61,282.61,282.61,282.61,0,56520
19698,2022-07-13,M1UF34,MITSUBISHI U,28.7,28.98,28.7,28.95,0,26000
19699,2022-07-13,M2AS34,MASIMO CORP,22.65,22.65,22.65,22.65,0,13590
19700,2022-07-13,M2PW34,MEDICAL P TR,42.42,42.42,42.28,42.28,0,12690
19719,2022-07-20,M1TC34,MATCH GROUP,19.7,19.98,19.7,19.98,0,3960
19721,2022-07-20,M2AS34,MASIMO CORP,25.12,25.12,25.12,25.12,0,2510
19744,2022-07-20,MDTC34,MEDTRONIC,243.84,243.84,243.51,243.51,0,219320
19748,2022-07-06,M1TC34,MATCH GROUP,20.4,20.4,20.4,20.4,0,10200
19795,2022-07-25,MCOR34,MOODYS CORP,392.37,392.37,392.37,392.37,0,117710
19809,2022-07-13,MCOR34,MOODYS CORP,366.3,368.17,366.3,368.17,0,146890
19815,2022-07-13,MDTC34,MEDTRONIC,238.37,238.37,238.37,238.37,0,47670
19929,2022-07-25,MOOO34,ALTRIA GROUP,235.26,235.26,235.14,235.14,0,188130
19996,2022-07-06,MOOO34,ALTRIA GROUP,227.93,228.14,223.49,223.49,0,157650
20023,2022-07-06,N1BI34,NEUROCRINE B,26.54,26.66,25.92,25.92,0,10530
20024,2022-07-06,N1CL34,NORWEGIAN CR,62.15,62.15,62.15,62.15,0,31070
20047,2022-07-25,N1BI34,NEUROCRINE B,25.43,25.43,25.43,25.43,0,2540
20048,2022-07-25,N1CL34,NORWEGIAN CR,63.96,63.96,63.7,63.7,0,25550
20051,2022-07-25,N1OW34,SERVICENOW,47.14,47.14,47.14,47.14,0,32990
20053,2022-07-25,N1UE34,NUCOR CORP,659.01,659.01,659.01,659.01,0,329500
20055,2022-07-25,N1VS34,NOVARTIS AG,46.6,46.6,46.29,46.29,0,9280
20066,2022-07-13,N1DA34,NASDAQ INC,427.56,427.56,427.56,427.56,0,42750
20124,2022-07-06,N2VC34,NOVOCURE,39.86,39.86,39.86,39.86,0,3980
20131,2022-07-06,NETE34,NETEASE,483.18,483.18,483.18,483.18,0,434860
20144,2022-07-06,NOCG34,NORTHROP GRU,515.5,519.74,511.43,519.74,0,205810
20152,2022-07-25,N2VC34,NOVOCURE,38.43,38.43,38.43,38.43,0,3840
20173,2022-07-25,NOCG34,NORTHROP GRU,490.8,490.8,490.8,490.8,0,49080
20186,2022-07-13,NOCG34,NORTHROP GRU,512.55,512.55,505.35,505.37,0,152320
20187,2022-07-13,NOKI34,NOKIA CORP,24.51,24.86,24.51,24.86,0,22180
20195,2022-07-13,O1KE34,ONEOK INC,149.38,149.38,149.38,149.38,0,44810
20198,2022-07-13,O2HI34,OMEGA HEALTH,53.35,53.35,53.13,53.13,0,15960
20219,2022-07-20,O2HI34,OMEGA HEALTH,55.78,55.89,55.78,55.78,0,44640
20245,2022-07-25,O1KT34,OKTA INC,27.5,27.5,27.5,27.5,0,5500
20247,2022-07-25,O2HI34,OMEGA HEALTH,56.0,56.22,55.78,55.78,0,39260
20276,2022-07-06,O1MC34,OMNICOM GROU,172.03,172.2,172.03,172.2,0,103300
20277,2022-07-06,O2HI34,OMEGA HEALTH,52.17,52.17,52.17,52.17,0,10430
20278,2022-07-06,O2NS34,ON SEMICONDU,32.13,32.13,32.09,32.09,0,19250
20317,2022-07-13,P1DD34,PINDUODUO IN,30.99,30.99,30.93,30.93,0,15480
20318,2022-07-13,P1EA34,HEALTHPEAK P,140.13,140.13,140.13,140.13,0,14010
20319,2022-07-13,P1LD34,PROLOGIS INC,326.33,326.33,324.59,324.59,0,130030
20320,2022-07-13,P1YC34,PAYCOM SOFTW,53.3,53.5,53.3,53.5,0,21360
20324,2022-07-13,P2OD34,INSULET CORP,40.88,40.88,40.88,40.88,0,12260
20339,2022-07-20,P1DT34,PRUDENTIAL F,256.1,256.1,256.1,256.1,0,25610
20345,2022-07-20,P1YC34,PAYCOM SOFTW,59.58,59.58,59.58,59.58,0,5950
20348,2022-07-20,P2CY34,PAYLOCITY,35.96,35.96,35.96,35.96,0,7190
20351,2022-07-20,P2NB34,PENUMBRA,22.62,22.62,22.62,22.62,0,2260
20367,2022-07-06,P1EA34,HEALTHPEAK P,145.28,145.28,145.28,145.28,0,14520
20369,2022-07-06,P1HM34,PULTEGROUP I,230.45,230.45,230.45,230.45,0,138270
20379,2022-07-06,P2OD34,INSULET CORP,41.25,41.25,41.25,41.25,0,16500
20400,2022-07-25,P1PL34,PPL CORP,148.8,148.8,148.8,148.8,0,44640
20401,2022-07-25,P1RG34,PERRIGO CO P,222.96,222.96,222.96,222.96,0,22290
20404,2022-07-25,P2IN34,PINTERESTINC,16.33,16.33,16.33,16.33,0,6530
20407,2022-07-25,P2ST34,PURE STORAGE,36.15,36.15,36.15,36.15,0,3610
20408,2022-07-25,P2TC34,PTC INC,39.82,39.82,39.82,39.82,0,3980
20489,2022-07-13,PNCS34,PNCFNANCIAL,416.6,416.6,416.6,416.6,0,374940
20515,2022-07-06,PNCS34,PNCFNANCIAL,434.1,434.73,434.1,434.73,0,86880
20546,2022-07-20,PTCH34,PETROCHIN,250.25,253.25,250.25,251.5,0,100620
20590,2022-07-06,PPLA11,PPLA,4.9,4.9,4.9,4.9,0,2450
20623,2022-07-20,R1CL34,ROYAL CARIBB,98.81,98.81,98.81,98.81,0,49400
20626,2022-07-20,R1LC34,RALPH LAUREN,266.49,266.49,266.49,266.49,0,79940
20627,2022-07-20,R1OK34,ROCKWELL AUT,290.66,290.66,290.66,290.66,0,29060
20629,2022-07-20,R2NG34,RINGCENTRAL,12.68,12.68,12.68,12.68,0,1260
20653,2022-07-13,R1IN34,REALTY INCOM,186.0,186.0,184.38,184.38,0,167230
20655,2022-07-13,R1OP34,ROPER TECHNO,207.7,207.7,207.7,207.7,0,20770
20657,2022-07-13,R2GE34,REPLIGEN,30.06,30.06,30.06,30.06,0,15030
20658,2022-07-13,R2NG34,RINGCENTRAL,10.98,10.98,10.98,10.98,0,2190
20682,2022-07-06,R1JF34,RAYMOND JAME,236.02,243.4,236.02,243.4,0,47940
20684,2022-07-06,R1YA34,RYANAIR HOLD,46.15,46.15,46.15,46.15,0,13840
20686,2022-07-06,R2HH34,RH,21.98,21.98,21.98,21.98,0,2190
20687,2022-07-06,R2NG34,RINGCENTRAL,11.85,11.85,11.85,11.85,0,10660
20717,2022-07-25,PHGN34,KOPHILIPS,109.2,109.2,109.2,109.2,0,10920
20798,2022-07-13,REGN34,REGENERON PH,652.5,656.7,652.5,656.7,0,588090
20828,2022-07-06,REGN34,REGENERON PH,647.17,647.17,647.17,647.17,0,64710
20937,2022-07-20,S1BS34,SIBANYE STIL,24.83,24.83,24.83,24.83,0,2480
20938,2022-07-20,S1GE34,SEAGEN,46.86,46.86,46.86,46.86,0,14050
20939,2022-07-20,S1HW34,THE SHERWIN,135.2,135.2,135.2,135.2,0,67600
20942,2022-07-20,S1OU34,SOUTHWEST AI,226.58,226.58,226.58,226.58,0,45310
20947,2022-07-20,S1YF34,SYNCHRONY FI,178.79,178.79,178.26,178.26,0,35700
20948,2022-07-20,S1YK34,STRYKER CORP,269.6,269.6,269.6,269.6,0,26960
20951,2022-07-20,S2ED34,SOLAR TECH,45.61,45.61,45.61,45.61,0,9120
20966,2022-07-13,S1GE34,SEAGEN,48.36,48.36,48.36,48.36,0,4830
20968,2022-07-13,S1OU34,SOUTHWEST AI,208.7,208.7,208.7,208.7,0,146090
20972,2022-07-13,S1TX34,SEAGATE HOLD,404.67,404.67,404.67,404.67,0,80930
20975,2022-07-13,S2ED34,SOLAR TECH,42.11,42.11,42.11,42.11,0,25260
20981,2022-07-13,S2TW34,STARWOOD PRO,38.6,38.6,38.2,38.2,0,11520
20993,2022-07-06,S1GE34,SEAGEN,47.95,47.95,47.95,47.95,0,4790
20996,2022-07-06,S1KM34,SK TELECOM C,30.66,30.66,30.66,30.66,0,3060
20999,2022-07-06,S1OU34,SOUTHWEST AI,197.6,197.6,197.6,197.6,0,19760
21002,2022-07-06,S1YY34,SYSCO CORP,230.7,230.71,230.7,230.71,0,138420
21005,2022-07-06,S2MA34,SMARTSHEET,22.42,22.42,22.42,22.42,0,2240
21052,2022-07-13,SAPP34,SAP SE,461.48,462.52,461.48,462.52,0,184900
21065,2022-07-13,SBUB34,STARBUCKS,417.48,421.93,417.48,421.93,0,336900
21080,2022-07-06,SAPP34,SAP SE,486.36,486.36,486.24,486.24,0,97260
21176,2022-07-06,SIMN34,SIMON PROP,131.52,131.52,131.52,131.52,0,105210
21184,2022-07-06,SLXB39,VE STEEL ETF,42.35,42.35,42.35,42.35,0,4230
21193,2022-07-06,SNEC34,SONY GROUP,433.97,436.92,433.97,436.64,0,305140
21253,2022-07-25,PTCH34,PETROCHIN,254.0,254.0,250.25,250.25,0,126620
21288,2022-07-13,T1EV34,TEVA PHARMAC,18.89,18.89,18.89,18.89,0,1880
21292,2022-07-13,T1SS34,TENARIS SA,68.25,68.25,68.25,68.25,0,6820
21294,2022-07-13,T1WL34,TWILIO INC,18.45,18.45,18.41,18.45,0,11060
21295,2022-07-13,T2DH34,TELADOCHEALT,7.3,7.3,7.26,7.26,0,2910
21320,2022-07-06,T1CH34,BIO-TECHNE C,65.38,65.38,65.38,65.38,0,6530
21328,2022-07-20,T1RI34,TRIPADVISOR,104.37,104.37,104.37,104.37,0,52180
21331,2022-07-20,T1SS34,TENARIS SA,69.72,69.72,69.72,69.72,0,48800
21334,2022-07-20,T1XT34,TEXTRON INC,350.3,350.3,350.3,350.3,0,35030
21367,2022-07-25,R1LC34,RALPH LAUREN,260.29,260.29,260.29,260.29,0,78080
21368,2022-07-25,R1MD34,RESMED INC,317.12,317.12,317.12,317.12,0,31710
21370,2022-07-25,R1OP34,ROPER TECHNO,221.52,221.52,221.52,221.52,0,22150
21372,2022-07-25,R2NG34,RINGCENTRAL,11.61,11.61,11.61,11.61,0,2320
21392,2022-07-06,T2ND34,TAND DIABETE,22.61,22.61,22.61,22.61,0,2260
21393,2022-07-06,T2RM34,TRIMBLE INC,31.59,31.59,31.59,31.59,0,3150
21395,2022-07-06,T2YL34,TYLER TECH,30.33,30.33,30.33,30.33,0,6060
21421,2022-07-13,T2ND34,TAND DIABETE,19.71,19.71,19.71,19.71,0,1970
21511,2022-07-20,TPRY34,TAPESTRY INC,182.0,182.0,182.0,182.0,0,91000
21530,2022-07-06,TMCO34,TOYOTAMO,829.66,829.66,828.03,828.03,0,165760
21618,2022-07-20,TSNF34,TYSON FOODS,445.14,445.14,445.14,445.14,0,222570
21626,2022-07-20,TXSA34,TERNIUMSA,180.0,183.0,180.0,183.0,0,36300
21652,2022-07-06,TXSA34,TERNIUMSA,184.11,186.39,183.0,185.5,0,92290
21657,2022-07-06,U1RI34,UNITED RENTA,655.09,655.09,655.09,655.09,0,524070
21686,2022-07-13,UBSG34,UBS GROUP,84.81,84.86,84.81,84.86,0,16960
21710,2022-07-25,S1GE34,SEAGEN,46.32,46.32,46.32,46.32,0,13890
21713,2022-07-25,S1KM34,SK TELECOM C,30.12,30.12,29.67,29.67,0,27040
21714,2022-07-25,S1LG34,SL GREEN REA,134.1,134.1,131.56,131.56,0,26560
21716,2022-07-25,S1OU34,SOUTHWEST AI,217.07,217.07,217.07,217.07,0,86820
21721,2022-07-25,S1YF34,SYNCHRONY FI,177.16,177.16,177.16,177.16,0,17710
21722,2022-07-25,S1YK34,STRYKER CORP,269.53,269.53,269.53,269.53,0,53900
21725,2022-07-25,S2ED34,SOLAR TECH,45.89,45.89,45.89,45.89,0,18350
21729,2022-07-25,S2TA34,STAG INDUSTR,33.67,34.37,33.67,34.37,0,6800
21753,2022-07-20,V1IP34,VIPSHOP HOLD,27.02,27.02,27.02,27.02,0,2700
21765,2022-07-06,UPSS34,UPS,62.39,62.45,62.39,62.45,0,12480
21777,2022-07-06,V1NO34,VORNADO REAL,163.36,163.36,163.36,163.36,0,32670
21778,2022-07-06,V1OD34,VODAFONE GRO,41.28,41.28,41.28,41.28,0,4120
21779,2022-07-06,V2EE34,VEEVASYSTEMS,37.1,37.27,37.1,37.27,0,29690
21796,2022-07-13,USBC34,US BANCORP,60.5,61.02,60.35,61.0,0,42570
21806,2022-07-13,V1OD34,VODAFONE GRO,41.72,41.74,41.72,41.74,0,12510
21996,2022-07-20,W1BO34,WEIBO CORP,27.39,27.39,27.39,27.39,0,16430
22000,2022-07-20,W1MG34,WARNER MUSIC,38.64,38.64,38.64,38.64,0,7720
22017,2022-07-06,W1AB34,WABTEC CORP,222.42,222.42,222.42,222.42,0,66720
22020,2022-07-06,W1DA34,WORKDAY INC,198.22,198.22,196.97,196.97,0,59340
22023,2022-07-06,W1LT34,WILLIS TOWER,274.8,274.8,274.8,274.8,0,192360
22027,2022-07-06,W2OL34,WOLFSPEED IN,24.05,24.05,24.05,24.05,0,4810
22052,2022-07-13,W2OL34,WOLFSPEED IN,25.05,25.05,25.05,25.05,0,2500
22060,2022-07-13,WGBA34,WALGREENS,102.0,102.0,100.73,101.49,0,40520
22086,2022-07-25,STZB34,CONSTELLATIO,325.4,325.4,325.4,325.4,0,162700
22100,2022-07-25,T1EL34,TE CONNECTIV,333.12,333.12,332.6,332.6,0,66570
22101,2022-07-25,T1EV34,TEVA PHARMAC,19.1,19.33,19.1,19.33,0,3840
22102,2022-07-25,T1LK34,PT TELEKOMUN,75.92,75.92,75.92,75.92,0,15180
22113,2022-07-20,WUNI34,WESTERNUNION,90.27,90.77,90.27,90.77,0,18100
22161,2022-07-06,Z1BR34,ZEBRA TECHNO,53.01,53.01,53.01,53.01,0,5300
22168,2022-07-25,T1WL34,TWILIO INC,18.45,18.45,18.45,18.45,0,9220
22171,2022-07-25,T2ND34,TAND DIABETE,22.25,22.25,22.25,22.25,0,2220
22173,2022-07-25,T2RM34,TRIMBLE INC,34.4,34.4,34.4,34.4,0,13760
22175,2022-07-25,T2YL34,TYLER TECH,32.72,32.72,32.72,32.72,0,3270
22246,2022-07-21,A1EP34,AMERICAN ELE,254.4,254.4,254.4,254.4,0,101760
22255,2022-07-21,A1MP34,AMERIPRISE F,334.29,334.29,334.29,334.29,0,267430
22279,2022-07-25,TJXC34,TJX COMPANIE,343.7,343.71,339.35,339.35,0,205560
22302,2022-07-07,A1CR34,AMCOR PLC,67.48,68.04,67.48,68.04,0,47290
22304,2022-07-07,A1ES34,AES CORP,114.31,114.31,114.31,114.31,0,11430
22305,2022-07-07,A1IV34,APARTMENT IN,36.16,36.16,35.92,35.92,0,10820
22306,2022-07-07,A1KA34,AKAMAI TECHN,40.96,40.96,40.96,40.96,0,4090
22312,2022-07-07,A1MX34,AMERICAMOVIL,53.6,53.6,52.49,52.49,0,10600
22316,2022-07-07,A1UT34,AUTODESK INC,243.49,243.49,243.49,243.49,0,121740
22317,2022-07-07,A1VB34,AVALONBAY CO,263.12,263.12,259.73,259.73,0,52280
22318,2022-07-07,A1VY34,AVERY DENNIS,447.3,447.3,447.3,447.3,0,44730
22319,2022-07-07,A1YX34,ALTERYX INC,13.8,13.8,13.69,13.69,0,2740
22324,2022-07-14,A1BM34,ABIOMED INC,353.15,353.15,353.15,353.15,0,35310
22349,2022-07-14,A2LC34,ALCON INC,37.76,37.76,37.76,37.76,0,3770
22372,2022-07-25,U1AL34,UNITED AIRLI,97.5,97.5,96.5,96.5,0,48560
22378,2022-07-25,UBSG34,UBS GROUP,91.08,91.08,91.08,91.08,0,9100
22384,2022-07-21,A1PH34,AMPHENOL COR,190.0,190.0,190.0,190.0,0,19000
22393,2022-07-21,A2MR34,AMYRIS INC,12.09,12.09,12.09,12.09,0,1200
22395,2022-07-21,A2VL34,AVALARA INC,33.31,33.31,33.31,33.31,0,3330
22416,2022-07-07,A2VL34,AVALARA INC,30.62,30.62,30.62,30.62,0,15310
22417,2022-07-07,A2XO34,AXON ENTERPR,29.4,29.4,29.4,29.4,0,8820
22445,2022-07-14,A2RR34,ARROWHEAD PH,28.39,28.39,28.39,28.39,0,5670
22446,2022-07-14,A2XO34,AXON ENTERPR,27.19,27.19,27.19,27.19,0,2710
22483,2022-07-25,UPSS34,UPS,63.73,63.73,63.73,63.73,0,6370
22498,2022-07-25,V1OD34,VODAFONE GRO,41.8,41.8,41.8,41.8,0,8360
22499,2022-07-25,V2EE34,VEEVASYSTEMS,38.29,38.29,37.72,37.72,0,30570
22689,2022-07-07,AXPB34,AMERICAN EXP,76.07,76.07,75.6,75.6,0,37840
22726,2022-07-25,VLOE34,VALERO ENER,290.87,290.87,290.87,290.87,0,29080
22747,2022-07-25,W2OL34,WOLFSPEED IN,27.45,27.45,27.45,27.45,0,5490
22772,2022-07-21,B1AX34,BAXTER INTER,181.17,181.8,181.17,181.8,0,145120
22782,2022-07-21,B2RK34,BRUKER CORP,36.33,36.33,36.33,36.33,0,3630
22832,2022-07-14,B2RK34,BRUKER CORP,33.38,33.38,33.38,33.38,0,3330
22905,2022-07-21,BBUG39,GX CYBERSECT,48.7,49.7,48.7,49.65,0,44110
22912,2022-07-25,Z1BR34,ZEBRA TECHNO,58.29,58.29,58.29,58.29,0,5820
22915,2022-07-25,Z2EN34,ZENDESK INC,27.03,27.03,27.03,27.03,0,2700
22925,2022-07-26,A1BM34,ABIOMED INC,372.31,373.54,372.31,373.54,0,111810
22938,2022-07-26,A1MP34,AMERIPRISE F,323.07,323.07,323.07,323.07,0,32300
22954,2022-07-07,BBUG39,GX CYBERSECT,47.35,47.5,47.35,47.5,0,14220
22960,2022-07-07,BCLO39,GX CLOUD CPT,31.41,31.71,31.41,31.71,0,9450
22969,2022-07-07,BDRI39,GX AEVEHICLE,38.92,39.12,38.8,39.12,0,11680
22970,2022-07-07,BDVD39,GX SUPDIV US,53.8,53.8,51.8,51.9,0,47340
22985,2022-07-14,BBUG39,GX CYBERSECT,45.2,45.7,45.05,45.55,0,18150
22989,2022-07-14,BCHQ39,GX MSCICHINA,30.42,30.42,30.06,30.06,0,24140
22991,2022-07-14,BCLO39,GX CLOUD CPT,28.74,28.74,28.65,28.65,0,11470
22992,2022-07-14,BCPX39,GX COPPER MN,28.71,28.89,28.64,28.89,0,25920
23000,2022-07-14,BDRI39,GX AEVEHICLE,38.48,38.96,38.44,38.92,0,15480
23001,2022-07-14,BDVD39,GX SUPDIV US,52.15,52.3,51.95,52.3,0,46920
23006,2022-07-26,A1RG34,ARGENX SE,78.24,78.24,78.24,78.24,0,39120
23017,2022-07-26,A2RR34,ARROWHEAD PH,28.04,28.04,28.04,28.04,0,5600
23034,2022-07-21,BCHQ39,GX MSCICHINA,30.57,30.69,30.57,30.69,0,18370
23036,2022-07-21,BCLO39,GX CLOUD CPT,32.79,32.91,32.79,32.91,0,9860
23037,2022-07-21,BCPX39,GX COPPER MN,30.87,31.02,30.87,31.02,0,18570
23046,2022-07-21,BDVD39,GX SUPDIV US,53.85,53.95,53.85,53.95,0,16170
23048,2022-07-21,BEDC39,GX TLMEDC DH,35.64,35.64,35.58,35.61,0,10680
23065,2022-07-07,BEDC39,GX TLMEDC DH,33.09,33.21,33.09,33.21,0,9940
23080,2022-07-07,BEWH39,MSCIHONGKONG,39.26,39.28,39.2,39.2,0,11770
23083,2022-07-07,BEWQ39,MSCI FRANCE,39.52,39.52,39.52,39.52,0,3950
23084,2022-07-07,BEWT39,MSCI TAIWAN,44.0,44.0,44.0,44.0,0,4400
23092,2022-07-07,BGOV39,BKR US TREAS,42.84,42.84,42.84,42.84,0,34270
23096,2022-07-14,BEDC39,GX TLMEDC DH,32.07,32.4,31.98,32.34,0,12870
23115,2022-07-14,BEWU39,MSCI UK,51.56,51.56,51.56,51.56,0,5150
23116,2022-07-14,BEWZ39,MSCI BRAZIL,46.65,46.65,46.18,46.18,0,18560
23117,2022-07-14,BFBI39,FT NYSE BIOT,37.92,37.92,37.92,37.92,0,3790
23118,2022-07-14,BFNX39,GX FINTECH,23.1,23.36,23.0,23.28,0,18540
23121,2022-07-14,BGRT39,GLOBAL REIT,43.04,43.04,43.04,43.04,0,38730
23123,2022-07-14,BHER39,GX GAMES SPT,28.2,28.32,28.08,28.32,0,25380
23132,2022-07-21,BFBI39,FT NYSE BIOT,38.52,38.54,38.52,38.54,0,11560
23133,2022-07-21,BFNX39,GX FINTECH,26.61,26.61,26.49,26.49,0,15920
23157,2022-07-07,BHER39,GX GAMES SPT,28.74,28.77,28.62,28.77,0,17220
23158,2022-07-07,BHYG39,BKR IBOXX HY,50.1,50.1,49.95,49.95,0,20010
23181,2022-07-07,BIXN39,GLOBAL TECH,8.47,8.47,8.4,8.47,0,4210
23188,2022-07-14,BICL39,BKR GL CLEAN,51.55,51.55,51.55,51.55,0,10310
23196,2022-07-14,BIHI39,USMEDICDEVIC,7.65,7.65,7.65,7.65,0,760
23217,2022-07-14,BLBT39,GX LITHIUM B,48.12,48.5,48.0,48.5,0,24120
23241,2022-07-21,BLPA39,GX MLP ETF,52.9,53.1,52.9,53.1,0,15900
23242,2022-07-21,BLPX39,GX MLP EN IN,54.35,54.65,54.35,54.65,0,16340
23260,2022-07-07,BLPA39,GX MLP ETF,49.05,49.6,48.9,49.6,0,14750
23261,2022-07-07,BLPX39,GX MLP EN IN,50.35,51.0,50.35,51.0,0,15170
23277,2022-07-07,BMTU39,MSCIUSAMOM F,36.8,36.8,36.8,36.8,0,14720
23286,2022-07-14,BLPA39,GX MLP ETF,49.2,50.0,48.9,49.95,0,19800
23287,2022-07-14,BLPX39,GX MLP EN IN,50.2,51.0,50.1,51.0,0,20230
23316,2022-07-21,BMKS3,BIC MONARK,249.98,249.98,249.98,249.98,0,24990
